run_num	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	stim	start_time	end_time	display_panda	real_start_time	start_ttl	start_ttl_time	response
1	0		11	1	False	motor1.mov	0	12	False	45.00046760000987	23	1.5031315999804065	[]
1	1		11	1	False	motor2.mov	12	24	True	57.871921200014185	32	0.8609461000014562	[('k', 12.07899370000814)]
2	0		11	1	False	motor3.mov	0	12	False	3.0003492000105325	3	0.6031436999910511	[]
2	1		11	1	False	motor4.mov	12	24	True	15.711707600014051	13	1.2755868999811355	[('k', 12.069202400016366)]
