run_num	key_left	key_right	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	stim	start_time	end_time	real_start_time	start_ttl	start_ttl_time	correct
1	2	3	0	bimanual	3.5	0.5	False	(-0.3, -0.15)	0.0	4.0	129.00030729999708	85	0.0054532999929506	True
1	2	3	1	bimanual	3.5	0.5	False	(0.1, -0.15)	4.0	8.0	133.00002510000195	87	1.008173399997759	False
1	2	3	2	bimanual	3.5	0.5	False	(0.6, -0.15)	8.0	12.0	137.00002540000423	90	0.4909495000028983	True
1	2	3	3	bimanual	3.5	0.5	False	(-0.4, -0.15)	12.0	16.0	141.00002289999975	93	0.0110138000018196	True
1	2	3	4	bimanual	3.5	0.5	False	(-0.3, -0.15)	16.0	20.0	145.00002220000897	94	0.9879644000029656	True
1	2	3	5	bimanual	3.5	0.5	False	(-0.6, -0.15)	20.0	24.0	149.00002400000812	96	0.5060708999953931	True
2	2	3	0	bimanual	3.25	0.5	False	(-0.6, -0.15)	0.0	4.0	45.00031289999606	31	0.0063892000034684	True
2	2	3	1	bimanual	3.25	0.5	False	(-0.3, -0.15)	4.0	8.0	49.0002158999996	33	1.002684100007173	False
2	2	3	2	bimanual	3.25	0.5	False	(-0.3, -0.15)	8.0	12.0	53.00002750000567	36	0.4963022000010824	False
2	2	3	3	bimanual	3.25	0.5	False	(-0.3, -0.15)	12.0	16.0	57.00002340000356	39	0.0112958000099752	True
2	2	3	4	bimanual	3.25	0.5	False	(-0.3, -0.15)	16.0	20.0	61.00002429999586	40	1.000929300003918	True
2	2	3	5	bimanual	3.25	0.5	False	(-0.1, -0.15)	20.0	24.0	65.00002170000516	42	0.4968116999953054	True
3	2	3	0	bimanual	3.25	0.5	False	(-0.3, -0.15)	0.0	4.0	129.0003008000058	81	0.0036278000043239	False
3	2	3	1	bimanual	3.25	0.5	False	(0.6, -0.15)	4.0	8.0	133.00001930000144	83	0.9861652999970828	True
3	2	3	2	bimanual	3.25	0.5	False	(-0.1, -0.15)	8.0	12.0	137.00002530000347	86	0.5039413000049535	True
3	2	3	3	bimanual	3.25	0.5	False	(-0.6, -0.15)	12.0	16.0	141.0000211000006	88	1.4855743999942206	True
3	2	3	4	bimanual	3.25	0.5	False	(-0.6, -0.15)	16.0	20.0	145.00002320000203	91	1.0015361999976449	True
3	2	3	5	bimanual	3.25	0.5	False	(0.6, -0.15)	20.0	24.0	149.0000219000067	92	0.491993800009368	False
4	2	3	0	bimanual	3.25	0.5	False	(-0.4, -0.15)	0.0	4.0	87.00034169999708	51	1.524214999997639	False
4	2	3	1	bimanual	3.25	0.5	False	(0.4, -0.15)	4.0	8.0	91.00003599999764	54	1.0178311000054237	True
4	2	3	2	bimanual	3.25	0.5	False	(-0.3, -0.15)	8.0	12.0	95.0000285999995	57	0.5368878000008408	False
4	2	3	3	bimanual	3.25	0.5	False	(-0.6, -0.15)	12.0	16.0	99.00002959999256	59	0.005010199995012954	True
4	2	3	4	bimanual	3.25	0.5	False	(0.4, -0.15)	16.0	20.0	103.00003179999476	60	1.0329961999959778	False
4	2	3	5	bimanual	3.25	0.5	False	(0.3, -0.15)	20.0	24.0	107.00002759999188	63	0.506221599993296	False
