run_num	key_one	key_two	key_three	key_four	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	stim	start_time	end_time	real_start_time	start_ttl	start_ttl_time	correct
1	1	2	3	4	0	bimanual	24.0	0	False	2 1 3 4 2 3 4 3 2 3 4 1 2 4 2 1	0.0	27.0	3.0003404000308365	2	0.6020989999524318	0.875
2	1	2	3	4	0	bimanual	24.0	0	False	2 1 3 1 3 4 2 4 3 4 3 1 1 2 4 3	0.0	27.0	130.00034129997948	53	0.393378600012511	0.625
3	1	2	3	4	0	bimanual	24.0	0	False	1 4 1 2 4 2 4 2 4 3 1 4 2 3 1 4	0.0	27.0	88.0003234000178	36	1.5997242000303231	0.6875
4	1	2	3	4	0	bimanual	24.0	0	False	2 3 2 3 1 3 3 4 1 3 1 2 1 2 1 4	0.0	27.0	3.000306499947328	2	0.6015899999765679	0.875
