run_num	key_left	key_right	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	stim	start_time	end_time	real_start_time	start_ttl	start_ttl_time	correct
1	2	3	0	bimanual	3.5	0.5	False	(-0.3, -0.15)	0.0	4.0	130.0003609000123	53	0.3953853000421077	True
1	2	3	1	bimanual	3.5	0.5	False	(0.1, -0.15)	4.0	8.0	134.00003789999755	54	1.990774900012184	True
1	2	3	2	bimanual	3.5	0.5	False	(0.6, -0.15)	8.0	12.0	138.00003630004358	56	1.1899574999697506	True
1	2	3	3	bimanual	3.5	0.5	False	(-0.4, -0.15)	12.0	16.0	142.00003759999527	58	0.3968117000185884	True
1	2	3	4	bimanual	3.5	0.5	False	(-0.3, -0.15)	16.0	20.0	146.00004330003867	59	1.9869368999497965	True
1	2	3	5	bimanual	3.5	0.5	False	(-0.6, -0.15)	20.0	24.0	150.00003640004434	61	1.1884141999762503	True
2	2	3	0	bimanual	3.25	0.5	False	(-0.6, -0.15)	0.0	3.75	46.00032380002085	19	0.3942589999642223	True
2	2	3	1	bimanual	3.25	0.5	False	(-0.3, -0.15)	3.75	7.5	49.75002620002488	20	1.7369558999780566	True
2	2	3	2	bimanual	3.25	0.5	False	(-0.3, -0.15)	7.5	11.25	53.500033500022255	22	0.6863891999819316	True
2	2	3	3	bimanual	3.25	0.5	False	(-0.3, -0.15)	11.25	15.0	57.25002690003021	23	2.0358637999743223	True
2	2	3	4	bimanual	3.25	0.5	False	(-0.3, -0.15)	15.0	18.75	61.00002520001726	25	0.9857128000003286	True
2	2	3	5	bimanual	3.25	0.5	False	(-0.1, -0.15)	18.75	22.5	64.75003400002606	26	2.352293799980544	True
2	2	3	6	bimanual	3.25	0.5	False	(-0.3, -0.15)	22.5	26.25	68.50002700003097	28	1.3017990999505855	True
2	2	3	7	bimanual	3.25	0.5	False	(-0.4, -0.15)	26.25	30.0	72.25003180000931	30	0.2430369000067003	True
3	2	3	0	bimanual	3.25	0.5	False	(-0.3, -0.15)	0.0	3.75	130.00031320005655	54	0.3934692000038922	True
3	2	3	1	bimanual	3.25	0.5	False	(0.6, -0.15)	3.75	7.5	133.75002790003782	55	1.7345343000488356	True
3	2	3	2	bimanual	3.25	0.5	False	(-0.1, -0.15)	7.5	11.25	137.50002800003858	57	0.6844800000544637	True
3	2	3	3	bimanual	3.25	0.5	False	(-0.6, -0.15)	11.25	15.0	141.25003770005424	58	2.034368199994788	True
3	2	3	4	bimanual	3.25	0.5	False	(-0.6, -0.15)	15.0	18.75	145.00003790005576	60	0.9839939000084996	True
3	2	3	5	bimanual	3.25	0.5	False	(0.6, -0.15)	18.75	22.5	148.7500329000177	61	2.300133500015363	True
3	2	3	6	bimanual	3.25	0.5	False	(0.3, -0.15)	22.5	26.25	152.50003819999984	63	1.2826023999950849	False
3	2	3	7	bimanual	3.25	0.5	False	(0.6, -0.15)	26.25	30.0	156.25003170000855	65	0.2415402000187896	True
4	2	3	0	bimanual	3.25	0.5	False	(-0.4, -0.15)	0.0	3.75	87.00033579999581	36	0.600604499981273	True
4	2	3	1	bimanual	3.25	0.5	False	(0.4, -0.15)	3.75	7.5	90.75003239995567	37	1.9230030999751762	True
4	2	3	2	bimanual	3.25	0.5	False	(-0.3, -0.15)	7.5	11.25	94.50004179996904	39	0.8727451000013389	True
4	2	3	3	bimanual	3.25	0.5	False	(-0.6, -0.15)	11.25	15.0	98.25004149996676	40	2.2223394000320695	True
4	2	3	4	bimanual	3.25	0.5	False	(0.4, -0.15)	15.0	18.75	102.00003329996252	42	1.1881831000209786	True
4	2	3	5	bimanual	3.25	0.5	False	(0.3, -0.15)	18.75	22.5	105.75003090000246	44	0.14518910000333562	False
4	2	3	6	bimanual	3.25	0.5	False	(-0.6, -0.15)	22.5	26.25	109.50003989995457	45	1.487693200004287	True
4	2	3	7	bimanual	3.25	0.5	False	(-0.1, -0.15)	26.25	30.0	113.2500400999561	46	0.4487602000008337	True
