run_num	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	stim	start_time	end_time	display_panda	real_start_time	start_ttl	start_ttl_time	response
1	0		11	1	False	motor1.mov	0	12	False	45.00037889997475	18	1.796496200026013	[]
1	1		11	1	False	motor2.mov	12	24	True	57.93847789999563	23	2.7393677000072785	[('s', 12.307911500043701), ('k', 12.489788400009274)]
2	0		11	1	False	motor3.mov	0	12	False	3.000382800004445	2	0.6021984000108205	[]
2	1		11	1	False	motor4.mov	12	24	True	15.782703700009732	7	1.355886899982579	[('k', 12.178622899984475)]
3	0		11	1	False	motor5.mov	0	12	False	3.0003682000096887	2	0.6007617999566719	[]
3	1		11	1	False	motor6.mov	12	24	True	15.684841600013897	7	1.2890812999685295	[('k', 12.259818300022744)]
4	0		11	1	False	motor2.mov	0	12	False	129.0003488000366	53	1.8052365999901667	[]
4	1		11	1	False	motor3.mov	12	24	True	141.69047190004494	58	2.496648999978788	[('k', 12.008358400024008)]
