run_num	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	stim	start_time	end_time	display_panda	real_start_time	start_ttl	start_ttl_time	response
1	0		11	1	False	motor1.mov	0	12	False	45.00040449999506	1	45.00040730001638	[]
1	1		11	1	False	motor2.mov	12	24	True	57.00002560002031	1	57.00002809998114	[('s', 11.517467199999373)]
2	0		11	1	False	motor3.mov	0	12	False	3.000436800008174	1	3.0004393000272103	[]
2	1		11	1	False	motor4.mov	12	24	True	15.000020499981474	1	15.000023200002031	[('k', 11.392714100016747), ('s', 11.776418099994771)]
3	0		11	1	False	motor5.mov	0	12	False	3.0004489999846555	1	3.0004519000067376	[]
3	1		11	1	False	motor6.mov	12	24	True	15.00003100000322	1	15.000033500022257	[('s', 11.433936499990523)]
4	0		11	1	False	motor2.mov	0	12	False	129.00044229999185	1	129.00044490001164	[]
4	1		11	1	False	motor3.mov	12	24	True	141.00003450002987	1	141.00003789999755	[('k', 11.416735799983144), ('s', 11.616049200005364)]
