run_num	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	stim	start_time	end_time	display_panda	real_start_time	start_ttl	start_ttl_time	response
1	0		11	1	False	motor1.mov	0	12	False	45.00166539999918	32	0.59450719999586	[]
1	1		11	1	False	motor2.mov	12	24	True	59.58387600000424	43	1.947682399993937	[('k', 12.420618100004504)]
2	0		11	1	False	motor3.mov	0	12	False	3.0003880000003846	3	0.6015349000008428	[]
2	1		11	1	False	motor4.mov	12	24	True	15.817754499999864	13	1.3747635999970953	[('k', 12.177015300003404)]
3	0		11	1	False	motor5.mov	0	12	False	3.0003311000036774	3	0.6051651000016136	[]
3	1		11	1	False	motor6.mov	12	24	True	15.61091380000289	13	1.181949900004838	[('k', 12.20585420000134)]
4	0		11	1	False	motor2.mov	0	12	False	129.00035400000343	103	0.609375	[]
4	1		11	1	False	motor3.mov	12	24	True	141.9385672999997	113	1.534966599996551	[('k', 12.257253700001456)]
