run_num	key_left	key_right	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	stim	start_time	end_time	real_start_time	start_ttl	start_ttl_time	correct
1	2	3	0	bimanual	3.5	0.5	False	(-0.3, -0.15)	0.0	4.0	129.000380999998	101	0.5907704999990528	False
1	2	3	1	bimanual	3.5	0.5	False	(0.1, -0.15)	4.0	8.0	133.0000327000016	104	0.9868370999975014	True
1	2	3	2	bimanual	3.5	0.5	False	(0.6, -0.15)	8.0	12.0	137.0000338000027	108	0.1859994000042206	True
1	2	3	3	bimanual	3.5	0.5	False	(-0.4, -0.15)	12.0	16.0	141.00003650000144	111	0.585697499998787	False
1	2	3	4	bimanual	3.5	0.5	False	(-0.3, -0.15)	16.0	20.0	145.00003450000077	113	0.9854750000013156	True
1	2	3	5	bimanual	3.5	0.5	False	(-0.6, -0.15)	20.0	24.0	149.0000332999989	117	0.1994500000000698	True
2	2	3	0	bimanual	3.25	0.5	False	(-0.6, -0.15)	0.0	4.0	45.0003657000052	37	0.6087814000056824	True
2	2	3	1	bimanual	3.25	0.5	False	(-0.3, -0.15)	4.0	8.0	49.00002769999992	38	3.243940600004862	False
2	2	3	2	bimanual	3.25	0.5	False	(-0.3, -0.15)	8.0	12.0	53.000024400003895	38	7.243937900006131	False
2	2	3	3	bimanual	3.25	0.5	False	(-0.3, -0.15)	12.0	16.0	57.00003360000119	38	11.243946500006132	False
2	2	3	4	bimanual	3.25	0.5	False	(-0.3, -0.15)	16.0	20.0	61.0000269000011	40	0.992360299998836	True
2	2	3	5	bimanual	3.25	0.5	False	(-0.1, -0.15)	20.0	24.0	65.00002610000229	43	0.2025491999957012	True
3	2	3	0	bimanual	3.25	0.5	False	(-0.3, -0.15)	0.0	4.0	129.00033640000038	102	0.5986398000022746	False
3	2	3	1	bimanual	3.25	0.5	False	(0.6, -0.15)	4.0	8.0	133.0000239000001	105	0.990223100001458	True
3	2	3	2	bimanual	3.25	0.5	False	(-0.1, -0.15)	8.0	12.0	137.00002070000482	109	0.2029821000032825	True
3	2	3	3	bimanual	3.25	0.5	False	(-0.6, -0.15)	12.0	16.0	141.00002540000423	112	0.5954953000036767	True
3	2	3	4	bimanual	3.25	0.5	False	(-0.6, -0.15)	16.0	20.0	145.0000422000012	115	1.0051383000027272	True
3	2	3	5	bimanual	3.25	0.5	False	(0.6, -0.15)	20.0	24.0	149.00002260000474	118	0.2099268000019947	True
4	2	3	0	bimanual	3.25	0.5	False	(-0.4, -0.15)	0.0	4.0	87.00033400000393	71	0.5999733999997261	True
4	2	3	1	bimanual	3.25	0.5	False	(0.4, -0.15)	4.0	8.0	91.00002260000474	74	1.0016152999960468	True
4	2	3	2	bimanual	3.25	0.5	False	(-0.3, -0.15)	8.0	12.0	95.00003390000347	78	0.20656280000548577	False
4	2	3	3	bimanual	3.25	0.5	False	(-0.6, -0.15)	12.0	16.0	99.00002710000263	81	0.5980266999977175	True
4	2	3	4	bimanual	3.25	0.5	False	(0.4, -0.15)	16.0	20.0	103.00002750000567	84	1.000391400004446	False
4	2	3	5	bimanual	3.25	0.5	False	(0.3, -0.15)	20.0	24.0	107.00002680000034	87	0.21300930000143126	False
