run_num	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	stim	start_time	end_time	display_panda	real_start_time	start_ttl	start_ttl_time	response
1	0		11	1	False	motor1.mov	0	12	False	45.00034499994945	1	45.00034779997077	[]
1	1		11	1	False	motor2.mov	12	24	True	58.4564490999328	1	58.4564516999526	[('k', 12.231900900020264)]
2	0		11	1	False	motor3.mov	0	12	False	3.0003448999486864	1	3.0003470999654382	[]
2	1		11	1	False	motor4.mov	12	24	True	15.93594180000946	1	15.935944699915126	[('k', 12.380957799963653)]
3	0		11	1	False	motor5.mov	0	12	False	3.000330400071107	1	3.0003328000893816	[]
3	1		11	1	False	motor6.mov	12	24	True	15.982007600017823	1	15.982010500039904	[('l', 12.250341500039212)]
4	0		11	1	False	motor2.mov	0	12	False	129.00038149999455	1	129.00038430001587	[]
4	1		11	1	False	motor3.mov	12	24	True	141.99586110003293	1	141.99586380005348	[('k', 12.242964799981564)]
